Country,Longitude,Latitude,Average_Tone,Mentions,Goldstein
UnitedStates,-119.788,37.9475,4,8,-10
UnitedStates,-121.895,36.6002,3,8,-10
UnitedStates,-122.127,44.5672,4,61,-4
UnitedStates,-122.48,37.7691,7,18,-10
UnitedStates,-122.997,38.0013,1,20,-2
UnitedStates,-123.54,47.9418,2,2,-9
UnitedStates,-123.668,45.9665,7,10,-10
UnitedStates,-144.501,68.7506,5,730,-4
UnitedStates,-153.186,58.9419,4,5,-7
UnitedStates,-69.3977,44.6074,4,80,-7
UnitedStates,-69.6317,44.552,4,4,-2
UnitedStates,-71.5314,42.2373,6,6,-4
UnitedStates,-72.7093,44.0407,3,12,-3
UnitedStates,-73.9135,41.0112,1,4,-2
UnitedStates,-74.1496,40.5834,4,4,-2
UnitedStates,-74.2813,40.9715,4,9,-2
UnitedStates,-74.6818,41.3606,6,10,-10
UnitedStates,-74.9384,42.1497,4,387,-6
UnitedStates,-75.1638,39.9523,5,5,-4
UnitedStates,-75.9519,37.3079,8,54,-5
UnitedStates,-75.9824,39.7004,5,4,-5
UnitedStates,-76.383,38.5168,5,5,-5
UnitedStates,-76.7902,39.0724,4,2,-7
UnitedStates,-76.9386,38.9859,0,8,-2
UnitedStates,-77.0003,38.889,6,4,-4
UnitedStates,-77.0262,38.8964,6,18,-2
UnitedStates,-77.264,40.5773,5,77,-3
UnitedStates,-79.2664,35.7001,5,4,-2
UnitedStates,-80.2281,26.4545,4,4,-10
UnitedStates,-80.6562,38.4204,7,3,-5
UnitedStates,-81.717,27.8333,3,102,-5
UnitedStates,-82.4523,27.9605,4,5,-10
UnitedStates,-82.4571,38.4279,5,8,-4
UnitedStates,-83.0458,42.3314,4,10,-4
UnitedStates,-84.6514,37.669,6,9,-10
UnitedStates,-86.7489,35.7449,4,12,-3
UnitedStates,-86.9225,40.4281,2,8,-5
UnitedStates,-87.6501,41.85,5,23,-4
UnitedStates,-89.2534,29.1511,8,20,-4
UnitedStates,-89.6385,44.2563,3,5,-5
UnitedStates,-93.214,42.0046,6,37,-2
UnitedStates,-93.9196,45.7326,5,20,-10
UnitedStates,-95.3633,29.7633,2,24,-3
UnitedStates,-95.4027,29.7173,6,4,-2
UnitedStates,-96.7842,32.8451,4,4,-10
UnitedStates,-96.9247,35.5376,4,27,-8
UnitedStates,-98.0837,41.15,6,4,-4
Zimbabwe,31.0447,-17.8178,5,27,-2
Armenia,45.3298,40.3886,3,10,-4
Australia,122.133,-17.5,4,90,-10
Australia,136.884,-30.4559,6,10,-2
Australia,142.817,-38.3667,5,6,-4
Australia,145.083,-41.65,5,10,-10
Australia,146.483,-36.0667,5,10,-10
Australia,147.833,-37.1167,7,5,-10
Australia,151.101,-33.9818,6,7,-10
Australia,151.283,-33.8917,4,4,-2
Australia,151.435,-33.4818,4,5,-2
Bahamas,-77.35,25.0833,3,9,-2
Bulgaria,28.2333,43.7167,6,2,-6
Cambodia,105.0,13.0,4,1095,-8
Cambodia,106.019,12.4881,3,37,-10
Canada,-101.0,39.0,5,42,-3
Canada,-123.133,49.25,6,170,-2
Canada,-128.7,54.0,3,21,-2
Canada,-130.333,54.3167,5,7,-2
Canada,-73.5833,45.5,5,24,-8
Canada,-80.5333,43.4667,7,12,-2
Canada,-95.0,60.0,6,89,-4
Canada,-98.5,57.1667,6,4,-4
Canada,-99.2833,53.0333,6,4,-2
China,103.582,28.2006,3,14,-2
China,105.0,35.0,4,91,-5
China,106.433,29.3833,3,56,-2
CostaRica,-84.0,10.0,3,84,-5
CostaRica,-84.8388,9.97615,3,12,-2
Cuba,-80.0,21.5,1,8,-10
DominicanRepublic,-70.0476,19.663,2,6,-2
Fiji,175.0,-18.0,4,2,-5
Finland,29.0167,62.7333,6,10,-2
France,5.37606,43.2854,5,9,-2
France,5.73333,45.6333,6,24,-4
Germany,13.4,52.5167,4,178,-4
Germany,6.56667,49.7,9,4,-4
Germany,9.25,52.25,3,10,-2
Greenland,-40.0,72.0,4,124,-4
Iceland,-18.0,65.0,4,9,-2
India,72.8258,18.975,2,4,-2
India,72.9667,19.2,1,1,-2
India,75.0,14.0,8,4,-5
India,76.4,14.2333,3,5,-5
India,77.2167,28.6667,4,37,-6
India,78.6,30.1333,4,10,-10
India,93.0,26.0,3,1,-2
India,94.2667,13.3333,5,6,-4
Indonesia,108.513,-6.7073,5,13,-4
Indonesia,110.513,-8.04639,8,2,-5
Indonesia,111.617,-2.68333,3,80,-10
Indonesia,115.217,-8.65,4,5,-2
Indonesia,116.5,1.5,3,10,-2
Indonesia,97.2947,5.0438,5,58,-4
Ireland,-8.0,53.0,9,10,-2
Israel,34.75,31.5,10,20,-2
Italy,12.3267,45.4386,0,8,-6
Italy,12.4833,41.9,1,10,-5
Italy,16.15,39.3667,2,16,-10
Japan,135.95,33.5833,4,67,-6
Jersey,-2.12585,49.1961,6,4,-4
Jordan,36.0,31.0,2,15,-2
Kazakhstan,50.2499,44.5451,1,8,-4
Kazakhstan,68.0,48.0,6,4,-4
Kenya,36.3673,0.042099,3,9,-5
Kenya,38.0,1.0,4,1,-9
Madagascar,47.0,-20.0,3,25,-4
Malawi,35.3466,-14.393,2,9,-10
Malaysia,101.7,3.16667,5,9,-4
Malaysia,112.5,2.5,2,7,-10
Maldives,73.0,3.25,3,14,-8
Mexico,-101.2,20.4,5,4,-10
Mexico,-90.0,25.0,6,2,-4
Mongolia,105.0,46.0,5,2,-5
Myanmar,96.1561,16.8053,0,4,-2
Nepal,85.3167,27.7167,4,112,-4
Nepal,87.6723,27.3571,8,9,-10
Netherlands,5.75,52.5,3,43,-7
NewZealand,174.0,-41.0,4,25,-6
Nigeria,12.1167,8.45,4,4,-10
Nigeria,8.5,11.5,4,4,-2
NorthernMarianaIslands,144.888,19.4355,6,28,-7
Peru,-78.5167,-7.16667,2,5,-5
Philippines,120.55,16.45,4,15,-4
Philippines,121.25,14.6667,4,5,-5
Philippines,123.4,8.63333,3,57,-6
Philippines,124.3,7.13333,2,5,-10
Philippines,124.65,7.1,3,1,-9
PuertoRico,-66.4838,18.2359,5,34,-10
Qatar,51.5333,25.2867,3,5,-4
Russia,100.0,60.0,3,76,-5
SaudiArabia,39.8261,21.4267,5,3,-2
Seychelles,55.45,-4.61667,5,21,-5
SouthAfrica,25.2743,-30.2656,6,21,-10
SouthAfrica,26.0,-29.0,6,35,-10
SouthAfrica,31.0167,-29.85,8,4,-4
SouthKorea,127.384,37.1225,5,7,-5
Thailand,100.0,15.0,11,2,-4
Thailand,102.742,17.8785,1,8,-4
Ukraine,30.2225,51.2736,6,9,-7
UnitedKingdom,-1.25,51.0,3,5,-10
UnitedKingdom,-1.33333,50.9167,7,2,-10
UnitedKingdom,-4.0,56.5,8,9,-5
UnitedKingdom,-4.05,57.0833,8,9,-5
UnitedKingdom,-4.88333,55.7167,2,5,-2
UnitedKingdom,0.516667,51.3833,6,10,-10
UnitedStates,-104.82,41.14,0,4,-2
UnitedStates,-104.821,38.8339,6,9,-2
UnitedStates,-105.327,39.0646,5,130,-5
UnitedStates,-106.651,35.0845,7,6,-2
UnitedStates,-108.317,41.2666,6,9,-4
UnitedStates,-110.326,46.9048,2,12,-2
UnitedStates,-111.854,40.1135,5,42,-2
UnitedStates,-114.51,44.2394,4,131,-6
UnitedStates,-115.137,36.175,4,15,-6
UnitedStates,-116.122,45.9266,6,2,-2
UnitedStates,-118.551,42.6832,4,6,-2
UnitedStates,-120.609,35.39,4,4,-10
UnitedStates,-121.494,38.5816,5,26,-4
UnitedStates,-122.166,37.4241,2,50,-5
UnitedStates,-122.28,37.7083,4,7,-10
UnitedStates,-122.835,43.9165,2,8,-2
UnitedStates,-124.058,46.2443,6,10,-10
UnitedStates,-151.348,59.6092,6,1,-6
UnitedStates,-152.268,61.385,4,319,-5
UnitedStates,-68.5745,45.6276,6,5,-4
UnitedStates,-69.227,45.1834,4,2,-9
UnitedStates,-69.6378,43.9231,3,4,-2
UnitedStates,-71.0598,42.3584,5,4,-3
UnitedStates,-71.5101,41.6772,7,2,-5
UnitedStates,-71.5653,43.4108,7,4,-2
UnitedStates,-73.1761,44.0085,6,4,-4
UnitedStates,-73.9662,40.7834,6,4,-2
UnitedStates,-74.5089,40.314,5,52,-3
UnitedStates,-77.0178,38.8773,1,52,-10
UnitedStates,-77.0364,38.8951,4,426,-5
UnitedStates,-77.0491,42.3056,2,8,-10
UnitedStates,-77.8664,34.2504,5,3,-2
UnitedStates,-78.2057,37.768,2,49,-3
UnitedStates,-78.8147,35.4252,6,9,-2
UnitedStates,-78.94,36.0015,5,4,-2
UnitedStates,-79.8431,35.6411,6,70,-6
UnitedStates,-80.4164,27.0837,1,9,-5
UnitedStates,-80.5176,40.6342,3,10,-5
UnitedStates,-80.634,40.3698,5,29,-4
UnitedStates,-82.7755,40.3736,5,229,-4
UnitedStates,-84.5603,43.3504,4,40,-4
UnitedStates,-84.593,35.4429,4,9,-2
UnitedStates,-86.2604,39.8647,5,36,-2
UnitedStates,-87.1623,32.4372,8,2,-10
UnitedStates,-88.0772,30.2488,8,5,-4
UnitedStates,-90.7199,44.5163,5,4,-2
UnitedStates,-92.2474,32.5088,7,1,-4
UnitedStates,-93.515,45.2439,4,2,-10
UnitedStates,-97.3883,28.6683,3,1,-2
UnitedStates,-97.6475,31.106,4,227,-5
UnitedStates,-97.7169,27.4336,3,7,-2
UnitedStates,-99.4632,44.2853,4,18,-2
UnitedStates,0.0,0.0,1,38,-5
Uzbekistan,69.25,41.3167,5,14,-2
Venezuela,-68.0039,10.1806,5,6,-2
Venezuela,-70.7167,10.15,2,1,-2
Vietnam,106.0,16.0,5,14,-5
null,-25.0,10.0,6,10,-3
Albania,20.0,41.0,6,10,-10
Armenia,44.5136,40.1811,2,38,-4
Armenia,44.9131,40.0193,3,5,-2
Australia,132.673,-12.2712,1,40,-5
Australia,133.0,-27.0,4,32,-6
Australia,144.891,-38.1074,6,66,-4
Australia,146.833,-18.0,4,65,-5
Australia,147.13,-42.88,6,27,-10
Australia,150.0,-30.55,6,4,-6
Australia,150.041,-30.7095,6,6,-6
Australia,150.85,-23.5833,5,36,-3
Australia,153.017,-27.5,5,48,-8
Austria,12.85,47.4167,4,24,-10
Austria,13.3333,47.3333,2,2,-10
Austria,16.3667,48.2,3,8,-10
Brazil,-36.6833,-8.86667,5,12,-5
Brazil,-40.3167,-13.6667,5,2,-6
Brazil,-40.75,-20.3833,6,10,-5
Bulgaria,23.3167,42.6833,4,21,-6
Canada,-103.333,55.25,7,48,-2
Canada,-123.183,54.4,2,4,-2
Canada,-67.5667,46.4667,2,10,-10
Canada,-75.7,45.4167,5,599,-5
Canada,-79.25,42.9833,9,10,-2
Canada,-79.4167,43.6667,5,56,-3
Canada,-80.25,43.55,6,9,-2
Canada,-95.9167,68.6333,4,15,-2
Chile,-70.6667,-33.45,3,9,-10
Chile,-71.0,-30.0,7,28,-4
China,121.141,31.7867,1,4,-2
Denmark,12.5833,55.6667,4,10,-4
France,-1.8656,49.5327,5,20,-2
France,2.0,46.0,4,78,-2
Germany,7.56667,49.2333,6,15,-2
Germany,7.63333,50.6167,3,8,-2
Gibraltar,-5.3667,36.1833,4,18,-2
Greece,22.0,39.0,5,45,-5
Guatemala,-90.25,15.5,5,87,-10
HongKong,114.167,22.25,3,22,-9
India,70.7833,22.3,3,18,-5
India,74.8353,12.8639,2,10,-2
India,75.1,18.65,8,5,-5
India,76.55,9.35,3,9,-6
India,76.9569,8.50694,2,10,-4
India,92.75,12.5,5,4,-4
India,94.1667,26.95,5,9,-4
India,96.3,27.9,3,7,-2
Indonesia,100.434,-1.24718,5,3,-4
Indonesia,102.0,0.0,6,2,-4
Indonesia,116.833,-1.28333,3,5,-2
Indonesia,120.0,-5.0,6,9,-2
Indonesia,95.3222,5.5577,3,45,-4
Iran,53.0,32.0,3,4,-2
Ireland,-6.24889,53.3331,2,3,-2
Ireland,-6.60806,53.0933,1,40,-10
Ireland,-9.71667,51.65,7,9,-10
Israel,34.8599,32.3329,13,10,-2
Italy,14.85,40.9833,4,4,-10
Japan,135.75,35.0,7,10,-10
Japan,138.0,36.0,3,229,-4
Japan,139.751,35.685,4,60,-7
Libya,17.0,25.0,8,10,-2
Malta,14.5833,35.8333,1,18,-10
Mexico,-91.8667,17.6333,6,2,-10
Mexico,-99.0,17.5833,1,10,-10
Morocco,-6.83,34.02,3,9,-10
Myanmar,97.5,26.0,4,1,-4
Pakistan,74.3125,35.9187,2,2,-5
Philippines,121.0,14.5833,3,1,-9
Philippines,121.002,6.05222,2,5,-2
Philippines,126.147,8.67417,3,9,-5
Poland,19.3617,52.229,4,10,-2
Russia,30.2642,59.8944,1,10,-2
Russia,37.6156,55.7522,1,363,-5
Russia,61.4297,55.1544,0,2,-6
Rwanda,29.6333,-1.38333,3,1,-10
Rwanda,30.0,-2.0,7,2,-2
Rwanda,30.0606,-1.95361,3,41,-9
Singapore,103.8,1.3667,5,11,-4
SouthAfrica,24.0,-29.0,5,33,-5
SouthAfrica,27.4702,-25.3107,1,12,-2
SouthAfrica,28.0833,-26.2,4,75,-6
SouthKorea,127.0,37.5664,4,3,-9
SriLanka,79.9,8.98333,4,9,-10
Switzerland,8.0,47.0,5,33,-4
Taiwan,120.488,23.1363,1,10,-2
Taiwan,121.532,25.0478,6,13,-5
Tanzania,37.5,-9.0,3,8,-2
Thailand,100.517,13.75,6,18,-10
Turkey,35.0,39.0,7,10,-4
Turkmenistan,60.0,40.0,2,27,-2
Ukraine,32.0,49.0,3,20,-8
UnitedKingdom,-0.116667,51.5,4,41,-6
UnitedKingdom,-2.0,54.0,3,144,-4
UnitedKingdom,-2.1,57.1333,5,2,-4
UnitedKingdom,0.116667,52.2,6,10,-2
UnitedKingdom,0.583333,51.8333,4,5,-10
UnitedStates,-101.339,36.1259,5,4,-4
UnitedStates,-101.501,42.0003,4,81,-2
UnitedStates,-101.72,41.128,5,14,-7
UnitedStates,-103.709,44.4167,3,17,-2
UnitedStates,-104.451,33.3834,5,4,-2
UnitedStates,-106.237,34.8375,2,62,-4
UnitedStates,-106.624,45.8842,4,4,-4
UnitedStates,-106.763,35.8536,7,6,-2
UnitedStates,-107.211,39.4022,4,9,-4
UnitedStates,-107.88,37.2753,5,4,-4
UnitedStates,-110.926,32.2217,3,2,-10
UnitedStates,-111.388,33.7712,4,35,-9
UnitedStates,-111.813,41.741,8,9,-4
UnitedStates,-111.902,40.4911,8,20,-2
UnitedStates,-115.127,43.8016,3,10,-10
UnitedStates,-115.918,45.4499,1,8,-10
UnitedStates,-117.157,32.7153,6,30,-6
UnitedStates,-117.426,47.6588,3,8,-2
UnitedStates,-118.244,34.0522,2,38,-6
UnitedStates,-118.647,45.6715,7,2,-4
UnitedStates,-121.868,37.9833,6,6,-2
UnitedStates,-122.419,37.7749,2,28,-7
UnitedStates,-122.48,37.8152,10,2,-5
UnitedStates,-122.604,45.3369,7,15,-10
UnitedStates,-122.676,45.5235,7,8,-10
UnitedStates,-122.713,45.5087,7,33,-4
UnitedStates,-157.858,21.3069,3,18,-2
UnitedStates,-69.7795,44.3106,4,4,-2
UnitedStates,-70.0328,41.7001,5,5,-2
UnitedStates,-73.0451,43.5931,5,1,-2
UnitedStates,-73.7123,43.4262,2,45,-10
UnitedStates,-74.6568,40.3428,8,4,-2
UnitedStates,-76.508,39.1668,5,10,-4
UnitedStates,-77.9,34.3557,6,8,-10
UnitedStates,-80.1434,26.1223,2,12,-4
UnitedStates,-80.9066,33.8191,3,18,-2
UnitedStates,-81.8831,26.567,5,9,-10
UnitedStates,-82.0415,29.2497,4,1,-4
UnitedStates,-84.388,33.749,5,28,-4
UnitedStates,-84.4569,39.162,4,20,-3
UnitedStates,-86.8073,32.799,5,19,-7
UnitedStates,-91.8749,31.1801,2,8,-4
UnitedStates,-95.1483,43.3864,5,2,-5
UnitedStates,-95.3009,46.1127,6,5,-10
UnitedStates,-96.8005,38.5111,3,9,-6
UnitedStates,-97.0,38.0,5,445,-3
UnitedStates,-98.2883,41.1289,5,33,-2
UnitedStates,-99.793,47.5362,7,12,-7
Vietnam,105.917,10.25,1,60,-4
Vietnam,108.033,11.6,3,9,-2
null,0.0,85.0,5,13,-5
