Country,Longitude,Latitude,Average_Tone,Mentions,Goldstein
SriLanka,80.0137,9.6567,0,8,-10
Sweden,19.85,66.6,2,5,-2
Syria,38.0,35.0,2,41,-7
Thailand,103.5,15.2667,1,4,-2
Thailand,99.5186,15.7816,3,42,-6
TrinidadandTobago,-61.6133,10.2423,1,24,-5
Tunisia,10.1797,36.8028,0,20,-5
Turkey,32.8644,39.9272,4,30,-7
Turkey,35.6592,38.7918,1,11,-5
Turkey,44.2167,37.7667,1,154,-6
UnitedKingdom,-0.15,50.8333,3,10,-2
UnitedKingdom,-2.25,55.65,2,7,-10
UnitedKingdom,-3.4,52.8667,2,10,-2
UnitedStates,-105.232,39.8911,1,1,-4
UnitedStates,-107.209,42.7475,1,19,-3
UnitedStates,-108.771,38.7015,2,4,-10
UnitedStates,-115.311,35.3405,2,10,-4
UnitedStates,-117.122,38.4199,2,41,-4
UnitedStates,-118.775,34.1364,1,1,-2
UnitedStates,-119.343,45.9174,0,80,-4
UnitedStates,-119.47,35.4005,3,10,-4
UnitedStates,-119.746,36.17,2,155,-4
UnitedStates,-121.895,36.6002,2,15,-5
UnitedStates,-122.127,44.5672,2,56,-6
UnitedStates,-122.271,37.8044,1,2,-5
UnitedStates,-147.716,64.8378,0,18,-2
UnitedStates,-155.717,20.0833,2,2,-5
UnitedStates,-157.531,21.1098,2,2,-2
UnitedStates,-69.3977,44.6074,2,16,-2
UnitedStates,-71.3328,42.4998,3,4,-2
UnitedStates,-71.5314,42.2373,3,30,-5
UnitedStates,-71.7279,44.9264,2,10,-2
UnitedStates,-72.5898,42.1015,0,10,-5
UnitedStates,-72.7093,44.0407,2,20,-6
UnitedStates,-72.8579,42.1356,8,6,-4
UnitedStates,-73.9135,41.0112,1,10,-10
UnitedStates,-73.991,40.7079,2,4,-10
UnitedStates,-74.9163,41.1501,1,16,-4
UnitedStates,-74.9384,42.1497,3,132,-6
UnitedStates,-75.4685,35.5668,2,20,-5
UnitedStates,-76.583,38.5501,2,8,-10
UnitedStates,-76.7902,39.0724,2,42,-3
UnitedStates,-77.0262,38.8964,2,44,-9
UnitedStates,-77.0726,38.9073,2,4,-10
UnitedStates,-77.264,40.5773,1,68,-6
UnitedStates,-77.3039,39.1873,3,12,-2
UnitedStates,-79.3339,42.4795,3,4,-5
UnitedStates,-81.6954,41.4995,2,4,-6
UnitedStates,-81.717,27.8333,2,91,-6
UnitedStates,-81.9498,28.0395,2,4,-10
UnitedStates,-84.3352,37.8476,1,3,-4
UnitedStates,-84.8733,38.2009,1,60,-4
UnitedStates,-87.6501,41.85,1,61,-4
UnitedStates,-89.0022,40.3363,2,6,-3
UnitedStates,-89.3279,36.8259,1,3,-4
UnitedStates,-89.6385,44.2563,1,30,-5
UnitedStates,-90.1198,38.8137,2,10,-2
UnitedStates,-92.2896,34.7465,3,10,-5
UnitedStates,-92.302,38.4623,2,60,-2
UnitedStates,-93.214,42.0046,2,20,-6
UnitedStates,-93.9196,45.7326,2,8,-6
UnitedStates,-95.3633,29.7633,2,46,-6
UnitedStates,-96.9247,35.5376,1,10,-10
UnitedStates,-97.7942,32.4421,3,1,-4
UnitedStates,-98.5087,38.1833,1,10,-4
UnitedStates,-99.5359,39.9495,1,44,-5
Zimbabwe,31.0447,-17.8178,0,60,-10
Afghanistan,72.3,36.9167,1,12,-10
Afghanistan,72.5807,37.0007,1,18,-10
Algeria,3.05002,36.715,0,2,-10
Argentina,-68.0591,-38.9516,3,16,-7
Armenia,44.4857,40.1394,2,10,-6
Armenia,46.4825,39.2079,2,5,-4
Australia,140.567,-34.2333,1,12,-2
Australia,146.16,-42.95,4,4,-2
Australia,146.667,-42.7333,2,8,-10
Australia,148.067,-19.8833,4,40,-5
Bangladesh,90.45,23.3333,1,20,-4
Brazil,-49.1167,-5.35,0,12,-6
Brazil,-60.0,-2.5,1,34,-4
Cambodia,102.908,12.8281,1,3,-4
Cambodia,105.0,13.0,2,30,-7
Cambodia,105.968,13.5259,1,100,-4
Cambodia,106.019,12.4881,1,10,-4
Canada,-72.35,46.4333,3,6,-2
Canada,-73.5833,45.5,0,10,-10
Canada,-80.5333,43.4667,1,2,-10
Canada,-95.0,60.0,1,74,-6
Canada,-97.1667,49.8833,1,2,-10
China,105.0,35.0,2,151,-5
China,111.117,22.2,1,14,-2
CostaRica,-82.8167,9.75,0,6,-10
CostaRica,-83.7866,10.2159,1,44,-9
CostaRica,-84.0,10.0,1,224,-7
Cuba,-80.0,21.5,0,10,-5
Egypt,31.25,30.05,3,12,-7
Finland,26.0,64.0,0,8,-2
France,5.73333,45.6333,0,44,-4
Germany,10.0,53.55,0,4,-5
Germany,13.4,52.5167,3,319,-5
Greenland,-40.0,72.0,1,23,-5
Iceland,-18.0,65.0,1,50,-4
India,72.8258,18.975,1,10,-10
India,73.0667,18.8,4,5,-4
India,75.0,14.0,3,9,-5
India,76.5,10.0,4,7,-7
India,77.2167,28.6667,1,13,-6
India,77.85,28.4,1,2,-2
Indonesia,125.974,-2.00471,2,10,-2
Ireland,-7.5,53.25,3,4,-4
Ireland,-8.0,53.0,2,22,-5
Israel,34.75,31.5,8,5,-4
Israel,35.5,31.5,2,24,-2
Italy,12.4833,41.9,2,5,-6
Italy,9.2,45.4667,4,6,-2
Jamaica,-76.7521,17.9443,2,10,-10
Japan,135.95,33.5833,1,2,-2
Jersey,-2.12585,49.1961,2,152,-6
Kenya,36.3167,0.166667,1,10,-7
Kenya,38.0,1.0,0,10,-4
Kenya,38.4619,-2.99208,2,45,-4
Madagascar,47.0,-20.0,1,22,-4
Malaysia,112.5,2.5,1,10,-2
Netherlands,4.5,51.9167,1,10,-6
Netherlands,5.75,52.5,0,84,-5
NewZealand,174.0,-41.0,0,110,-3
NewZealand,174.25,-41.0,4,10,-2
Nicaragua,-85.0,13.0,0,3,-10
Nicaragua,-85.8705,11.2529,0,2,-10
NorthernMarianaIslands,144.888,19.4355,2,5,-5
Norway,10.0,62.0,2,10,-5
Pakistan,73.123,33.6937,1,2,-2
Philippines,121.069,14.659,1,5,-2
Philippines,123.4,8.63333,2,3,-2
Philippines,124.487,11.3697,1,4,-9
Philippines,125.005,11.2433,1,4,-2
Poland,21.0,52.25,2,26,-4
Portugal,-8.0,39.5,1,5,-4
PuertoRico,-66.4838,18.2359,1,23,-4
Romania,21.9031,45.6886,1,2,-7
Romania,25.0,46.0,1,8,-5
Russia,100.0,60.0,1,255,-6
Russia,39.6566,57.202,1,10,-6
Russia,39.7257,43.5992,1,5,-5
Russia,41.5748,51.0785,0,10,-2
Spain,-7.01565,43.4493,1,10,-2
SriLanka,81.0,7.0,1,5,-2
Sweden,20.2167,67.85,3,4,-2
Turkey,28.9833,41.0333,0,338,-7
Turkey,30.6956,36.9081,0,40,-2
Ukraine,30.5167,50.4333,0,34,-6
UnitedKingdom,-2.21667,53.5,2,2,-2
UnitedKingdom,-2.58333,51.45,1,2,-2
UnitedKingdom,-2.61639,51.3361,1,2,-2
UnitedKingdom,-3.2,55.95,4,2,-2
UnitedKingdom,-4.25,55.8333,2,10,-10
UnitedStates,-105.327,39.0646,1,621,-8
UnitedStates,-110.326,46.9048,0,59,-2
UnitedStates,-110.677,38.8236,4,2,-2
UnitedStates,-111.854,40.1135,2,115,-5
UnitedStates,-111.951,40.6702,2,6,-4
UnitedStates,-114.51,44.2394,1,146,-6
UnitedStates,-115.137,36.175,1,10,-10
UnitedStates,-116.241,46.2349,1,56,-10
UnitedStates,-116.801,33.0334,2,40,-5
UnitedStates,-117.823,33.6695,2,6,-10
UnitedStates,-118.978,47.9566,1,6,-2
UnitedStates,-119.772,36.7477,2,6,-2
UnitedStates,-120.001,34.25,2,2,-2
UnitedStates,-120.034,34.7333,2,2,-2
UnitedStates,-120.674,47.559,1,4,-2
UnitedStates,-121.494,38.5816,2,52,-3
UnitedStates,-122.278,47.3146,3,12,-10
UnitedStates,-122.322,47.4537,1,54,-2
UnitedStates,-122.65,47.6632,3,14,-10
UnitedStates,-124.038,41.5265,1,5,-2
UnitedStates,-152.268,61.385,1,119,-3
UnitedStates,-157.951,21.6803,0,16,-10
UnitedStates,-68.7111,44.4645,2,4,-4
UnitedStates,-71.0598,42.3584,2,8,-4
UnitedStates,-71.5101,41.6772,4,22,-9
UnitedStates,-74.5089,40.314,3,20,-10
UnitedStates,-76.2997,39.5501,3,10,-5
UnitedStates,-77.0178,38.8773,3,39,-6
UnitedStates,-77.0364,38.8951,1,290,-5
UnitedStates,-78.2057,37.768,4,10,-5
UnitedStates,-79.8431,35.6411,1,20,-3
UnitedStates,-80.2298,27.2545,1,8,-2
UnitedStates,-82.7755,40.3736,2,20,-10
UnitedStates,-84.5603,43.3504,1,8,-2
UnitedStates,-86.2604,39.8647,3,12,-3
UnitedStates,-90.1335,44.6411,4,5,-10
UnitedStates,-97.6475,31.106,2,351,-8
UnitedStates,0.0,0.0,2,38,-6
Venezuela,-66.0,8.0,2,8,-10
Vietnam,106.0,16.0,1,10,-3
Vietnam,106.667,10.75,0,37,-3
Vietnam,108.257,15.8858,2,13,-4
Zimbabwe,31.5809,-17.4609,1,5,-4
Algeria,2.4475,36.5897,0,2,-6
Argentina,-58.6725,-34.5875,0,40,-10
Argentina,-64.0,-34.0,1,21,-5
Argentina,-64.2615,-27.7951,1,2,-5
Armenia,44.5136,40.1811,1,6,-7
Australia,133.0,-27.0,1,80,-5
Australia,138.604,-34.9197,2,30,-10
Australia,146.088,-37.052,2,14,-5
Australia,146.833,-18.0,2,52,-8
Australia,150.0,-30.55,3,25,-5
Bangladesh,90.4086,23.7231,2,10,-2
Belize,-75.0,15.0,1,7,-10
Belize,-88.1333,17.45,1,16,-4
Bolivia,-65.0,-17.0,3,4,-7
Brazil,-40.3167,-13.6667,1,2,-2
Brazil,-68.5167,-10.65,2,20,-10
Bulgaria,23.3167,42.6833,0,10,-4
Canada,-111.633,57.1667,1,16,-5
Canada,-123.017,51.7167,0,10,-2
Canada,-66.3667,48.0667,1,4,-10
Canada,-67.3,45.1667,2,6,-4
Canada,-75.7,45.4167,2,66,-2
Canada,-79.4167,43.6667,1,22,-10
Canada,-82.0,42.4167,1,10,-10
Chile,-70.6667,-33.45,1,20,-6
Chile,-71.0,-30.0,3,20,-7
CostaRica,-82.6069,9.58991,1,14,-10
CostaRica,-82.7508,9.63551,0,4,-10
CostaRica,-83.5021,10.5414,2,10,-4
Denmark,9.76169,55.5758,1,2,-5
Ecuador,-75.4,-0.933333,2,30,-3
Estonia,26.0,59.0,0,4,-2
France,2.0,46.0,1,588,-3
France,7.16667,48.5,1,30,-10
Germany,8.25906,47.6956,0,22,-7
HongKong,114.15,22.2833,0,40,-10
HongKong,114.167,22.25,1,40,-7
India,74.8353,12.8639,2,10,-10
India,75.2667,13.1333,1,5,-2
India,77.1667,32.2667,1,2,-4
India,77.5833,12.9833,2,4,-2
India,78.1667,29.9667,1,2,-5
India,79.5,29.8333,1,7,-5
India,84.4167,20.5,1,4,-4
Indonesia,120.0,-5.0,1,9,-4
Iran,51.5148,35.75,1,1,-10
Iran,53.0,32.0,1,32,-5
Iran,56.8534,35.543,2,5,-8
Iran,59.3886,35.1826,0,3,-2
Ireland,-6.24889,53.3331,1,2,-9
Japan,135.75,35.0,2,12,-4
Japan,138.0,36.0,1,113,-4
Japan,139.751,35.685,0,20,-2
Kazakhstan,76.95,43.25,2,16,-5
Malaysia,114.0,1.0,1,104,-2
Malta,14.5833,35.8333,1,22,-4
Morocco,-6.83,34.02,0,10,-4
Myanmar,98.0,22.0,4,10,-4
Nepal,86.6667,27.2333,2,40,-5
NewZealand,168.0,-45.6667,2,20,-10
Nicaragua,-86.2683,12.1508,1,20,-2
NorthKorea,127.0,40.0,2,5,-5
Oceans,-175.0,-75.0,3,8,-4
Pakistan,68.7696,26.1346,1,10,-10
Pakistan,73.0889,33.6603,2,2,-2
Pakistan,73.1667,33.7,3,5,-7
Peru,-76.0,-10.0,0,16,-4
Philippines,118.735,9.73917,2,4,-10
Philippines,121.0,14.5833,2,2,-4
Philippines,121.75,17.5,1,5,-2
Philippines,125.613,7.07306,1,10,-2
Philippines,125.649,7.11,4,10,-5
Poland,20.0,52.0,1,10,-4
Russia,30.2642,59.8944,0,180,-5
Russia,33.4162,69.0689,0,10,-5
Russia,37.6156,55.7522,0,490,-6
Russia,42.0,65.0,1,14,-2
Russia,59.4833,54.2167,0,26,-6
Russia,88.1975,55.9244,1,10,-2
SouthAfrica,24.0,-29.0,1,21,-4
Sweden,15.0,62.0,1,22,-4
Switzerland,8.0,47.0,2,4,-2
Thailand,101.276,12.6685,4,10,-6
Thailand,98.9847,18.7904,1,20,-10
TrinidadandTobago,-61.7279,10.0972,2,5,-5
Turkey,28.9647,41.0186,1,189,-6
Turkey,35.0,39.0,3,14,-4
Turkey,37.2435,41.0118,2,12,-4
Ukraine,32.0,49.0,3,105,-3
UnitedKingdom,-0.116667,51.5,2,26,-5
UnitedKingdom,-0.848108,52.316,1,2,-10
UnitedKingdom,-2.0,54.0,1,123,-5
UnitedKingdom,-4.08333,53.0833,1,8,-10
UnitedKingdom,0.116667,52.2,3,5,-5
UnitedStates,-105.09,39.9936,2,36,-4
UnitedStates,-111.388,33.7712,4,8,-4
UnitedStates,-114.461,42.563,3,4,-2
UnitedStates,-118.244,34.0522,2,6,-5
UnitedStates,-118.293,36.5785,0,8,-2
UnitedStates,-119.901,38.0666,2,16,-6
UnitedStates,-119.973,39.2513,1,4,-4
UnitedStates,-120.66,35.2828,1,2,-4
UnitedStates,-122.419,37.7749,1,28,-4
UnitedStates,-122.48,37.8152,2,10,-10
UnitedStates,-122.676,45.5235,1,10,-6
UnitedStates,-122.942,38.0474,2,10,-2
UnitedStates,-123.034,37.7333,1,3,-10
UnitedStates,-149.514,60.9872,3,10,-4
UnitedStates,-157.858,21.3069,2,4,-5
UnitedStates,-67.4297,45.5634,2,4,-4
UnitedStates,-70.8773,42.8126,2,18,-9
UnitedStates,-72.7622,41.5834,3,11,-6
UnitedStates,-74.1724,40.7357,1,20,-10
UnitedStates,-75.4827,35.6838,1,100,-4
UnitedStates,-75.5148,39.3498,2,30,-2
UnitedStates,-75.5354,35.7749,2,8,-4
UnitedStates,-76.3888,38.3812,2,12,-10
UnitedStates,-77.9,34.3557,4,10,-2
UnitedStates,-80.1937,25.7743,1,23,-2
UnitedStates,-80.9066,33.8191,3,10,-10
UnitedStates,-81.3715,35.3885,1,14,-3
UnitedStates,-81.3792,28.5383,2,10,-10
UnitedStates,-81.9332,37.8334,2,50,-2
UnitedStates,-85.2666,37.5501,1,20,-4
UnitedStates,-86.8073,32.799,2,22,-7
UnitedStates,-87.9065,43.0389,0,40,-5
UnitedStates,-89.6812,32.7673,1,4,-2
UnitedStates,-91.2057,30.6902,1,10,-4
UnitedStates,-91.8749,31.1801,1,35,-2
UnitedStates,-92.3809,34.9513,1,25,-8
UnitedStates,-93.2638,44.98,2,5,-10
UnitedStates,-93.9714,44.9058,2,4,-4
UnitedStates,-95.4002,29.8336,3,1,-4
UnitedStates,-96.8005,38.5111,1,24,-4
UnitedStates,-96.8067,32.7831,2,10,-2
UnitedStates,-97.0,38.0,1,206,-6
UnitedStates,-98.2883,41.1289,2,293,-8
UnitedStates,-99.0523,36.1909,3,10,-10
Uruguay,-55.225,-34.37,1,18,-2
Vietnam,105.917,10.25,1,5,-4
Vietnam,106.767,10.75,2,10,-4
Zimbabwe,26.4833,-18.3667,0,50,-8
Zimbabwe,26.5,-19.1667,0,10,-10
