Country,Longitude,Latitude,Average_Tone,Mentions,Goldstein
Australia,117.167,-29.6879,1,5,7
Australia,117.788,-22.6941,1,8,7
Australia,120.224,-26.5921,3,8,7
Australia,138.533,-35.1,1,8,7
Australia,140.567,-34.2333,2,66,7
Australia,144.1,-37.7833,2,33,7
Australia,145.235,-38.203,8,5,7
Australia,148.733,-35.4,1,4,7
Australia,149.568,-33.4152,7,3,7
Australia,150.766,-34.573,1,10,7
Australia,151.101,-33.9818,2,4,7
Australia,151.214,-33.8861,3,10,7
Azerbaijan,46.0383,40.1067,1,10,7
Azerbaijan,47.0283,39.3992,2,2,7
Bahamas,-77.35,25.0833,1,97,7
Bangladesh,88.9927,25.2622,2,396,7
Bangladesh,89.4333,23.5333,3,10,7
Bangladesh,89.5667,24.85,1,46,7
Bangladesh,91.4167,24.3833,0,10,7
Bangladesh,91.8717,24.8967,1,1,7
Belarus,28.0,53.0,1,160,7
Belarus,29.4838,51.4248,2,10,7
Belgium,4.0,50.8333,1,175,7
Belgium,5.71844,50.0035,1,18,7
Benin,2.25,9.5,2,8,7
Bhutan,90.1229,27.0219,1,186,7
Bolivia,-68.15,-16.5,1,19,7
Bolivia,-68.1833,-16.4833,2,10,7
Bosnia-Herzegovina,17.8081,43.3433,2,40,7
Botswana,24.0,-22.0,1,95,7
Brazil,-38.1667,-6.95,5,6,7
Brazil,-41.0833,-4.6,3,4,7
Brazil,-46.6167,-23.5333,1,253,7
Brazil,-47.9167,-15.7833,1,127,7
Brazil,-67.8,-9.96667,0,8,7
Brazil,-68.7333,-11.0,0,16,7
Bulgaria,22.8356,42.4881,1,10,7
Bulgaria,25.7167,41.5667,1,18,7
Bulgaria,25.9,41.9333,1,1,7
BurkinaFaso,-2.68333,12.1833,1,10,7
Cambodia,104.681,14.3909,3,10,7
Cambodia,105.0,13.0,1,417,7
Cameroon,14.1514,11.249,1,1,7
Cameroon,14.55,5.88333,2,10,7
Cameroon,15.1736,7.0966,2,10,7
Canada,-110.183,54.465,3,10,7
Canada,-113.2,53.7167,2,2,7
Canada,-118.0,65.0,0,14,7
Canada,-123.1,49.2667,1,24,7
Canada,-123.133,49.25,2,825,7
Canada,-123.183,49.1333,3,1,7
Canada,-123.917,49.15,3,18,7
Canada,-124.55,49.8833,1,32,7
Canada,-125.833,49.6667,6,6,7
Canada,-56.0333,49.75,2,9,7
Canada,-60.25,46.2,0,4,7
Canada,-61.5,45.4,1,24,7
Canada,-64.5,45.0667,1,10,7
Canada,-64.7667,46.0833,1,98,7
Canada,-65.0,49.5,2,16,7
Canada,-70.8833,45.5833,1,35,7
Canada,-73.5833,45.5,1,257,7
Canada,-73.8833,45.4667,1,2,7
Canada,-78.1667,43.9667,1,5,7
Canada,-80.5333,43.4667,3,6,7
Canada,-81.0,45.5,3,6,7
Canada,-81.6167,42.95,2,2,7
Canada,-83.1,42.1,2,28,7
Canada,-89.2333,48.4,3,8,7
Canada,-93.8333,51.0333,1,20,7
Canada,-95.0,60.0,2,1601,7
Canada,-97.1667,49.8833,2,58,7
Canada,-97.7167,52.15,1,48,7
CapeVerde,-24.0,16.0,4,5,7
CentralAfricanRepublic,15.9667,5.66667,2,10,7
CentralAfricanRepublic,17.65,3.8,1,35,7
CentralAfricanRepublic,18.2833,7.30082,1,20,7
CentralAfricanRepublic,18.5409,4.32414,1,2,7
China,101.551,21.4686,2,8,7
China,105.0,35.0,1,1031,7
China,106.923,30.6715,2,1,7
China,108.802,34.5717,4,1,7
China,110.929,19.8002,3,8,7
China,111.117,22.2,2,2,7
China,112.422,33.415,1,7,7
China,113.233,36.7667,3,1,7
China,113.488,22.6242,3,1,7
China,113.535,33.2563,3,10,7
China,115.189,24.0619,3,2,7
China,116.203,24.2815,2,10,7
China,116.274,27.7481,1,100,7
China,118.224,24.9847,2,2,7
China,118.769,30.8938,3,10,7
China,118.778,32.0617,2,76,7
China,118.782,30.4095,1,2,7
China,121.458,31.2222,1,184,7
China,129.608,43.6182,0,35,7
China,129.768,43.0999,1,20,7
China,90.0,32.0,2,57,7
Colombia,-74.7964,10.9639,4,10,7
Colombia,-75.3968,9.41694,6,10,7
Colombia,-75.5674,2.74193,0,2,7
CostaRica,-83.1419,9.50892,3,6,7
CostaRica,-83.4717,8.85989,3,4,7
CostaRica,-84.0,10.0,1,23,7
Croatia,15.5,45.1667,1,53,7
Croatia,16.0,45.8,1,10,7
Cuba,-75.8219,20.0247,3,1,7
Cuba,-75.9469,20.0489,3,20,7
Cuba,-78.5833,22.0333,3,20,7
Cuba,-78.9417,21.9578,2,16,7
Cuba,-80.0,21.5,1,1162,7
Cuba,-82.3642,23.1319,1,3167,7
Cyprus,32.4167,34.7667,1,80,7
Cyprus,33.95,35.125,0,4,7
CzechRepublic,14.4667,50.0833,1,176,7
CzechRepublic,14.5,50.0,1,30,7
CzechRepublic,16.5201,49.628,2,4,7
Denmark,12.3106,56.122,2,3,7
Djibouti,43.0,11.5,5,5,7
Ecuador,-76.8828,0.084722,2,12,7
Ecuador,-78.5,-0.216667,1,598,7
Ecuador,-78.5,-1.31667,1,2,7
Egypt,31.2167,29.85,1,10,7
Egypt,31.2367,30.0428,3,8,7
Egypt,31.25,30.05,1,428,7
Egypt,31.5219,30.585,5,6,7
Egypt,31.8133,31.4165,0,10,7
Egypt,32.8667,24.05,2,2,7
EquatorialGuinea,-10.0,11.0,1,78,7
EquatorialGuinea,-13.7122,9.50917,1,230,7
EquatorialGuinea,8.78333,3.75,1,4,7
Ethiopia,33.7667,8.36667,0,10,7
Ethiopia,34.5833,8.25,1,284,7
Ethiopia,42.8,9.35,0,41,7
Fiji,179.617,-16.1833,0,16,7
Finland,21.3833,62.2833,2,10,7
Finland,24.9342,60.1756,1,20,7
Finland,26.0,64.0,1,35,7
France,-0.415111,46.3875,3,26,7
France,0.194956,43.0781,1,16,7
France,1.75321,50.9456,1,26,7
France,2.15207,50.3907,1,4,7
France,2.98143,49.3515,1,6,7
France,4.03333,49.25,2,2,7
France,4.41233,44.7367,1,16,7
France,4.45858,44.7011,3,10,7
France,5.73333,45.6333,1,930,7
France,5.91132,45.5929,0,5,7
France,7.00434,43.5987,4,2,7
Gambia,-16.5667,13.4667,2,2,7
GazaStrip,34.4945,31.5364,0,46,7
GazaStrip,34.5358,31.5353,0,5,7
Georgia,44.9932,41.5495,1,2,7
Germany,10.0,53.55,2,124,7
Germany,11.6667,52.1667,3,4,7
Germany,11.85,50.0167,2,60,7
Germany,12.0,47.8667,3,6,7
Germany,13.0,51.0,1,13,7
Germany,13.4,52.5167,2,1921,7
Germany,13.5833,48.7333,6,2,7
Germany,13.75,51.05,3,5,7
Germany,7.1,50.7333,1,104,7
Germany,7.86667,51.4667,2,2,7
Germany,8.37174,48.2034,2,10,7
Germany,8.6,50.1,0,3,7
Germany,8.65,50.5833,4,10,7
Germany,9.06667,54.15,2,2,7
Germany,9.71667,52.3667,1,33,7
Ghana,-0.216667,5.55,1,16,7
Ghana,-0.691836,5.50908,1,4,7
Ghana,-1.81503,4.86969,4,16,7
Greece,22.3167,37.5333,3,1,7
Greece,25.3959,36.3584,2,8,7
Guam,145.096,13.2613,1,184,7
Guatemala,-88.65,15.7167,1,7,7
Guatemala,-90.15,14.1667,0,3,7
Guatemala,-91.0872,15.2867,2,2,7
Guatemala,-92.0167,15.1167,0,3,7
Guyana,-58.1615,6.8094,1,10,7
Guyana,-59.0,5.0,3,12,7
Haiti,-72.335,18.5392,3,87,7
Haiti,-72.4167,19.0,2,254,7
Haiti,-72.5347,18.2342,3,4,7
Honduras,-85.9833,15.7167,1,20,7
Honduras,-86.5,15.0,0,1174,7
Honduras,-87.7333,14.15,3,105,7
Iceland,-18.0,65.0,1,40,7
Iceland,-21.6667,64.1667,0,5,7
India,69.6,21.6333,2,8,7
India,72.8258,18.975,2,171,7
India,73.3833,17.7167,2,10,7
India,73.8333,15.4833,2,10,7
India,74.7833,32.5083,0,40,7
India,74.825,34.0694,2,20,7
India,75.1333,32.9333,2,4,7
India,75.5792,31.3256,0,10,7
India,75.8167,26.9167,2,22,7
India,76.0,28.0,1,16,7
India,76.3167,32.2167,2,26,7
India,76.5,10.0,1,16,7
India,77.2167,28.6667,1,384,7
India,77.2333,28.65,1,2,7
India,77.4,23.2667,2,1,7
India,77.5,34.5,5,70,7
India,77.55,29.9667,1,2,7
India,77.85,28.4,0,5,7
India,78.0,11.0,2,39,7
India,78.8662,24.8252,1,16,7
India,79.4,9.18333,1,10,7
India,79.8333,10.7667,3,5,7
India,80.2833,13.0833,3,56,7
India,80.35,26.4667,1,20,7
India,80.7667,27.95,1,75,7
India,83.1333,27.45,2,12,7
India,85.1167,25.6,0,21,7
India,86.7214,21.935,0,5,7
India,87.5833,24.0,1,8,7
India,88.3719,22.7614,0,10,7
India,89.5667,26.4833,3,90,7
India,91.7333,26.1833,1,71,7
India,93.0,23.0,2,16,7
India,93.0,26.0,1,28,7
India,93.05,27.3,4,3,7
India,95.25,27.55,1,30,7
Indonesia,106.728,-6.15639,0,4,7
Indonesia,106.761,-6.1794,0,2,7
Indonesia,106.99,-6.2349,1,5,7
Indonesia,107.5,-6.75,0,59,7
Indonesia,108.515,-6.8217,1,6,7
Indonesia,108.792,-7.4846,0,6,7
Indonesia,110.0,-7.5,2,10,7
Indonesia,117.133,-8.4129,5,4,7
Indonesia,125.457,2.3416,1,10,7
Indonesia,95.8124,4.4441,0,5,7
Indonesia,98.6667,3.58333,1,20,7
Indonesia,99.0184,3.5292,0,15,7
Iran,48.3678,35.9304,2,14,7
Iran,48.8125,30.7799,2,8,7
Iran,49.7909,36.2324,4,5,7
Iran,53.1874,30.608,1,2,7
Iran,54.5899,32.3881,3,5,7
Iran,56.7517,29.156,2,1,7
Iran,62.5333,27.3167,2,2,7
Iran,62.7736,26.7908,1,4,7
Iraq,42.3772,34.1348,2,3,7
Iraq,42.3801,37.075,1,5,7
Iraq,42.5833,36.1667,4,10,7
Iraq,42.6161,33.5925,1,152,7
Iraq,42.9884,36.8671,1,820,7
Iraq,43.4506,35.9937,2,4,7
Iraq,43.4833,33.0833,0,10,7
Iraq,43.5797,35.7762,1,10,7
Iraq,43.8739,34.1966,0,24,7
Iraq,43.9924,36.2301,1,91,7
Iraq,44.0384,36.3195,2,10,7
Iraq,44.2008,36.3816,1,10,7
Iraq,44.3291,31.9892,2,81,7
Iraq,44.4616,33.3977,2,24,7
Iraq,44.5386,31.5908,3,1,7
Iraq,44.5759,35.4478,2,3,7
Iraq,44.5794,33.2669,1,30,7
Iraq,44.8724,34.0352,1,8,7
Iraq,45.0,34.0,2,131,7
Iraq,45.3906,34.3482,1,38,7
Iraq,45.7529,35.7859,3,8,7
Iraq,45.9876,35.5371,1,44,7
Iraq,46.2861,31.1242,2,6,7
Iraq,46.55,30.8333,1,2,7
Ireland,-6.21694,53.3456,7,2,7
Ireland,-6.25,53.3333,1,10,7
Ireland,-6.25722,53.0481,1,20,7
Ireland,-6.41667,54.0,3,8,7
Ireland,-7.25,53.9167,3,4,7
Ireland,-7.35,53.5333,0,8,7
Ireland,-8.0,53.0,2,545,7
Ireland,-8.64528,52.9247,3,1,7
Ireland,-9.0,53.3333,4,2,7
Ireland,-9.05004,53.2877,3,1,7
Ireland,-9.8675,52.2808,3,4,7
Israel,34.5715,31.6693,1,97,7
Israel,34.5969,31.525,1,36,7
Israel,34.6809,31.7444,2,37,7
Israel,34.7208,31.8155,3,27,7
Israel,34.75,31.5,2,3189,7
Israel,34.7642,31.61,2,2,7
Israel,34.7833,32.05,2,53,7
Israel,34.8953,32.1692,4,2,7
Israel,34.9358,32.1817,1,11,7
Israel,35.0195,32.7618,1,12,7
Israel,35.0333,31.0667,1,85,7
Israel,35.1,31.5333,0,178,7
Israel,35.1736,33.0875,2,5,7
Israel,35.2333,31.8,2,44,7
Israel,35.2345,32.9026,2,10,7
Israel,35.3048,32.6993,1,70,7
Israel,35.3333,32.9,1,8,7
Israel,35.5,31.5,0,15,7
Israel,35.5735,32.6421,2,2,7
Israel,35.6022,32.9125,1,15,7
Italy,12.1333,46.15,0,8,7
Italy,12.4333,37.9,4,8,7
Italy,12.4833,41.9,2,859,7
Italy,12.4833,43.1,1,56,7
Italy,12.6167,38.0333,0,10,7
Italy,14.0667,37.4833,1,2,7
Italy,14.85,36.7167,1,80,7
Italy,16.85,41.1333,1,45,7
Italy,8.9,45.4,3,3,7
Italy,9.2,45.4667,2,62,7
Italy,9.26667,45.5833,3,3,7
Italy,9.76667,44.8,2,78,7
Jamaica,-76.45,18.15,3,2,7
Jamaica,-76.7853,18.0068,2,4,7
Jamaica,-76.8667,17.9667,2,1,7
Jamaica,-76.8904,17.9621,2,1,7
Jamaica,-76.9204,18.3829,4,5,7
Japan,129.723,33.1592,2,6,7
Japan,130.4,33.5833,1,18,7
Japan,131.259,25.852,1,10,7
Japan,132.45,34.4,1,4,7
Japan,135.5,34.6667,2,16,7
Japan,135.5,35.0,0,10,7
Japan,139.017,37.7667,2,2,7
Japan,140.885,38.2547,6,8,7
Japan,141.167,45.2333,1,1,7
Jersey,-2.12585,49.1961,1,102,7
Jordan,35.8333,31.9167,0,1,7
Jordan,35.9333,31.95,3,1713,7
Jordan,36.0,31.0,1,3725,7
Kazakhstan,52.8,43.3,1,2,7
Kazakhstan,68.0,48.0,1,65,7
Kenya,34.5833,0.5,1,1,7
Kenya,34.7523,0.284219,0,4,7
Kenya,34.7617,-0.10221,2,2,7
Kenya,35.3564,-0.076014,1,4,7
Kenya,35.5,3.0,7,10,7
Kenya,35.6,-0.1,3,2,7
Kenya,36.3673,0.042099,0,8,7
Kenya,36.9667,-1.15,0,23,7
Kenya,38.0,1.0,1,376,7
Kenya,39.6401,-0.453548,0,10,7
Kenya,40.3086,0.060832,1,185,7
Kosovo,21.0,42.5833,3,6,7
Kosovo,21.1483,43.0139,1,2,7
Kosovo,21.2208,42.4656,1,2,7
Kuwait,47.6581,29.3375,2,191,7
Latvia,25.0,57.0,0,22,7
Lebanon,35.5008,33.8961,1,53,7
Lebanon,35.5033,33.8475,3,6,7
Lebanon,35.5097,33.8719,2,833,7
Lebanon,35.5442,33.8339,2,17,7
Lebanon,35.7231,33.8733,1,2,7
Lebanon,35.8333,33.6667,1,383,7
Lebanon,35.9042,33.8497,2,11,7
Lebanon,35.9206,33.7117,3,40,7
Lebanon,36.0,33.8333,2,98,7
Lebanon,36.2181,34.0058,1,51,7
Lebanon,36.3631,34.5436,4,5,7
Liberia,-10.8047,6.31056,1,43,7
Liberia,-11.2056,7.20833,3,25,7
Libya,12.7805,26.5921,2,5,7
Libya,20.1349,32.1213,3,9,7
Lithuania,25.3167,54.6833,1,51,7
Luxembourg,6.1667,49.75,1,128,7
Macedonia,21.4094,42.0364,1,3,7
Macedonia,22.0,41.8333,1,22,7
Malaysia,100.314,6.6623,0,148,7
Malaysia,100.467,5.36301,1,2,7
Malaysia,101.25,3.35,1,2,7
Malaysia,101.583,3.2,2,27,7
Malaysia,101.7,3.16667,1,188,7
Malaysia,102.1,5.48333,0,14,7
Malaysia,102.199,5.5313,2,2,7
Malaysia,103.326,3.8077,0,224,7
Malaysia,112.5,2.5,2,186,7
Maldives,73.0,3.25,2,38,7
Malta,14.5067,35.9011,3,4,7
MarshallIslands,171.917,7.08333,1,7,7
Mauritius,57.55,-20.2833,2,119,7
Mexico,-100.5,22.4333,0,6,7
Mexico,-100.75,20.9167,2,9,7
Mexico,-101.0,25.4167,1,65,7
Mexico,-101.158,19.1667,1,15,7
Mexico,-102.3,21.8833,3,1,7
Mexico,-102.467,21.9583,1,3,7
Mexico,-102.483,22.8,2,10,7
Mexico,-103.533,19.2083,1,5,7
Mexico,-103.707,24.4594,1,1,7
Mexico,-113.583,26.7,1,4,7
Mexico,-91.4333,17.4833,1,58,7
Mexico,-91.75,16.5,0,31,7
Mexico,-92.2833,14.9,0,457,7
Mexico,-92.8417,17.85,1,15,7
Mexico,-93.75,18.4917,1,32,7
Mexico,-93.7833,16.4167,1,7,7
Mexico,-94.4167,18.15,1,20,7
Mexico,-95.5333,18.45,3,2,7
Mexico,-98.75,17.55,2,2,7
Mexico,-99.1386,19.4342,1,191,7
Mexico,-99.505,24.56,3,3,7
Mexico,-99.5167,27.5,0,14,7
Mexico,-99.8206,24.4458,2,3,7
Moldova,28.8575,47.0056,4,6,7
Mongolia,105.0,46.0,1,5,7
Montenegro,19.3,42.5,4,2,7
Morocco,-1.90764,34.6805,0,350,7
Morocco,-7.61,33.59,2,31,7
Myanmar,95.7333,22.15,2,6,7
Myanmar,96.05,22.6333,4,4,7
Myanmar,96.1561,16.8053,2,80,7
Myanmar,96.3,25.2,1,4,7
Myanmar,96.6167,20.5333,0,9,7
Myanmar,97.6333,16.8906,1,6,7
Myanmar,97.75,22.0167,2,10,7
Myanmar,98.2,14.0833,1,14,7
Myanmar,99.8808,20.4475,2,2,7
Namibia,17.3667,-21.0167,3,20,7
Nauru,166.917,-0.5333,1,686,7
Nepal,82.5,28.3333,1,5,7
Nepal,85.3167,27.7167,1,387,7
Nepal,85.75,27.9167,1,16,7
Netherlands,5.75,52.5,1,695,7
Netherlands,6.09575,51.9254,1,6,7
NewZealand,173.217,-35.2333,2,5,7
NewZealand,174.0,-41.0,2,631,7
NewZealand,174.25,-39.3333,2,5,7
NewZealand,174.583,-36.75,3,25,7
NewZealand,175.283,-39.65,3,18,7
NewZealand,175.5,-36.7667,1,12,7
Nicaragua,-85.0,13.0,0,19,7
Nigeria,13.2644,10.2676,1,41,7
Nigeria,13.4213,11.6558,2,3,7
Nigeria,13.713,11.1036,0,42,7
Nigeria,3.96278,7.69306,2,8,7
Nigeria,7.44028,10.5231,1,227,7
Nigeria,8.0,10.0,1,383,7
Nigeria,8.0,8.0,3,8,7
Nigeria,8.322,4.9517,3,44,7
NorthKorea,129.776,41.7956,0,1,7
NorthernMarianaIslands,144.888,19.4355,1,216,7
Norway,10.0,62.0,2,334,7
Norway,23.1,70.2,2,4,7
Norway,5.78333,59.35,5,6,7
Oceans,25.0,39.0,0,9,7
Oman,54.1653,17.0425,2,2,7
Pakistan,63.8695,26.7248,1,3,7
Pakistan,67.05,24.8667,1,690,7
Pakistan,67.6694,28.484,2,2,7
Pakistan,68.1167,27.6667,2,8,7
Pakistan,68.1961,27.612,0,4,7
Pakistan,68.2141,27.5551,0,4,7
Pakistan,68.2142,25.4143,1,2,7
Pakistan,68.2671,24.3539,2,16,7
Pakistan,68.2903,25.4394,1,6,7
Pakistan,68.5167,26.9833,1,25,7
Pakistan,68.6532,25.2674,1,10,7
Pakistan,68.7831,25.6731,3,5,7
Pakistan,68.8325,25.7413,1,10,7
Pakistan,69.1824,28.244,0,6,7
Pakistan,70.7442,29.016,3,10,7
Pakistan,71.4753,30.1956,1,10,7
Pakistan,71.4944,30.1804,1,3,7
Pakistan,72.1283,31.1981,2,4,7
Pakistan,72.2222,33.5792,1,2,7
Pakistan,72.2694,29.7167,3,4,7
Pakistan,72.4806,33.9626,1,6,7
Pakistan,72.4846,35.0245,1,10,7
Pakistan,72.6899,34.5258,0,1,7
Pakistan,73.0868,33.7068,2,6,7
Pakistan,73.1025,33.5547,1,2,7
Pakistan,73.2145,34.1469,2,16,7
Pakistan,73.2333,30.6333,0,44,7
Pakistan,73.4237,32.2705,1,40,7
Pakistan,73.4333,31.3333,2,6,7
Pakistan,74.0528,32.9284,1,8,7
Pakistan,74.1833,32.15,1,2,7
Panama,-79.5333,8.96667,4,24,7
Panama,-80.9,8.86667,1,8,7
PapuaNewGuinea,147.193,-9.46472,2,12,7
Paraguay,-58.0,-23.0,1,2,7
Peru,-73.25,-3.66667,1,5,7
Peru,-79.2667,-7.66667,6,20,7
Philippines,120.55,16.45,2,318,7
Philippines,120.77,14.5192,1,8,7
Philippines,120.85,15.2,2,1,7
Philippines,121.005,14.505,2,4,7
Philippines,121.058,13.7567,0,4,7
Philippines,121.069,14.659,2,10,7
Philippines,121.971,6.7085,1,24,7
Philippines,123.184,13.6232,0,10,7
Philippines,123.337,13.3594,1,12,7
Philippines,123.4,8.63333,5,16,7
Philippines,123.686,13.2548,1,5,7
Philippines,123.735,13.1387,1,12,7
Philippines,123.892,10.3111,3,3,7
Philippines,124.3,7.13333,2,11,7
Philippines,124.487,11.3697,2,6,7
Philippines,124.607,11.0064,4,10,7
Philippines,124.632,6.96833,2,4,7
Philippines,124.65,7.1,1,10,7
Philippines,124.935,11.1767,3,5,7
Philippines,124.983,11.15,1,2,7
Philippines,125.005,11.2433,1,77,7
Philippines,126.439,8.18361,4,28,7
Poland,18.02,53.1271,2,20,7
Poland,20.8963,50.2749,1,24,7
Poland,21.0,52.25,2,120,7
Poland,21.2552,50.8066,1,3,7
Poland,22.5833,49.1333,0,2,7
Portugal,-8.0,39.5,1,134,7
Portugal,-9.42314,38.6974,3,2,7
PuertoRico,-66.4838,18.2359,1,70,7
Qatar,51.5333,25.2867,4,544,7
Romania,25.0,46.0,2,185,7
Russia,100.0,60.0,1,7843,7
Russia,109.517,55.75,0,3,7
Russia,117.101,51.639,2,5,7
Russia,129.733,62.0339,1,2,7
Russia,132.556,43.3427,2,5,7
Russia,145.875,44.0194,2,4,7
Russia,152.812,47.52,1,4,7
Russia,36.5802,50.6107,1,150,7
Russia,37.7537,55.4413,3,8,7
Russia,39.6138,52.5786,2,8,7
Russia,39.7257,43.5992,1,742,7
Russia,44.25,43.0,1,2,7
Russia,46.8645,42.4692,0,4,7
Russia,48.6939,57.1837,1,3,7
Russia,49.1386,55.7496,2,8,7
Russia,52.2098,58.0717,2,12,7
Russia,54.9833,52.4,2,8,7
Russia,56.9801,58.1585,1,20,7
Russia,59.2547,55.0148,3,10,7
Russia,60.0,60.0,2,8,7
Russia,65.3333,55.3333,1,12,7
Russia,75.6167,63.1667,1,10,7
Rwanda,29.5048,-2.631,2,12,7
Rwanda,29.6943,-2.6042,5,2,7
Rwanda,29.7187,-1.4009,2,30,7
Rwanda,29.7865,-2.2569,3,10,7
Rwanda,29.8486,-1.4226,2,10,7
Rwanda,29.9128,-2.1864,2,4,7
Rwanda,30.121,-1.61647,2,4,7
SaintVincentandtheGrenadines,-61.2167,13.1333,3,2,7
Samoa,-172.333,-13.5833,1,15,7
SaudiArabia,39.2192,21.5169,1,146,7
SaudiArabia,39.8261,21.4267,2,110,7
SaudiArabia,50.1353,26.3032,3,28,7
Serbia,20.0,45.0,3,10,7
Serbia,20.75,43.75,1,87,7
SierraLeone,-13.2342,8.49,2,18,7
Singapore,103.78,1.29611,3,20,7
Singapore,103.833,1.28333,2,10,7
Somalia,44.6183,1.7991,1,22,7
Somalia,46.0,9.0,1,77,7
Somalia,48.4214,9.14806,2,2,7
Somalia,48.5636,10.6145,1,2,7
Somalia,49.0,9.0,2,14,7
SouthAfrica,18.4167,-33.9167,1,64,7
SouthAfrica,22.0886,-34.2088,0,2,7
SouthAfrica,23.2525,-28.8514,0,1,7
SouthAfrica,23.3716,-34.0527,1,2,7
SouthAfrica,25.5354,-26.0102,2,2,7
SouthAfrica,28.0488,-26.1892,2,6,7
SouthAfrica,28.1135,-25.1797,1,5,7
SouthAfrica,28.2294,-25.7069,1,172,7
SouthAfrica,29.4551,-31.2895,4,2,7
SouthAfrica,31.0167,-29.85,2,10,7
SouthSudan,29.8029,9.25369,3,24,7
SouthSudan,29.8333,9.23333,1,843,7
SouthSudan,30.0,6.75,2,6,7
SouthSudan,30.5823,6.68286,1,3,7
SouthSudan,31.2772,6.83078,2,224,7
SouthSudan,31.67,9.58981,1,8,7
SouthSudan,32.0553,3.59991,1,3,7
SouthSudan,32.6739,11.0695,3,10,7
SouthSudan,32.7,10.0,1,294,7
SouthSudan,34.0333,8.46667,1,156,7
Spain,-0.819097,41.7437,3,10,7
Spain,-3.5992,37.1784,1,4,7
Spain,-5.0,40.0,1,48,7
Spain,-8.26667,43.1667,2,3,7
SriLanka,81.0,7.0,1,345,7
SriLanka,81.4167,7.83333,2,10,7
Sudan,22.3333,12.8667,1,23,7
Sudan,23.5,13.5,1,327,7
Sudan,24.8534,13.3267,0,1,7
Sudan,32.4372,15.6361,1,14,7
Sudan,33.2,19.0,1,57,7
Sudan,34.1,11.15,1,52,7
Sudan,34.8333,11.2667,1,16,7
Sweden,11.9667,57.7167,1,86,7
Sweden,15.5833,63.85,1,184,7
Sweden,15.8333,59.4,1,2,7
Sweden,18.1667,59.3,3,10,7
Switzerland,6.14811,46.1956,1,1213,7
Switzerland,7.43852,46.978,2,16,7
Switzerland,7.5166,47.2066,2,2,7
Switzerland,7.865,46.6631,5,10,7
Switzerland,8.65611,47.0279,2,7,7
Switzerland,9.02283,46.1952,1,2,7
Syria,35.7441,32.7359,1,16,7
Syria,35.7768,35.5148,1,478,7
Syria,35.8737,35.5127,0,10,7
Syria,35.8998,32.9563,2,7,7
Syria,36.1021,32.6189,1,82,7
Syria,36.3,33.5,1,2470,7
Syria,36.3408,33.4881,2,8,7
Syria,36.5469,33.8442,2,12,7
Syria,36.6564,32.94,2,6,7
Syria,36.6956,34.7129,2,1,7
Syria,36.7578,35.1318,2,8,7
Syria,36.8059,35.8645,1,2,7
Syria,36.8487,35.4239,0,16,7
Syria,37.0463,36.5866,3,28,7
Syria,37.1586,36.2028,1,592,7
Syria,37.2693,36.5383,2,6,7
Syria,37.3266,36.2251,4,12,7
Syria,40.1084,36.4095,4,8,7
Syria,40.7348,36.0576,0,3,7
Syria,40.7941,36.5073,3,4,7
Syria,42.3533,37.1012,3,3,7
Taiwan,120.318,22.5851,0,7,7
Taiwan,120.614,22.4956,3,2,7
Taiwan,121.0,23.5,1,25,7
Taiwan,121.246,24.895,3,8,7
Taiwan,121.406,23.4677,0,2,7
Tajikistan,71.0,39.0,2,10,7
Tanzania,30.1458,-5.03167,3,30,7
Tanzania,33.85,-9.58333,2,10,7
Tanzania,37.3667,-6.36667,3,8,7
Tanzania,39.2833,-6.8,2,30,7
Thailand,100.0,15.0,1,637,7
Thailand,100.513,13.8622,0,10,7
Thailand,100.602,13.5333,2,24,7
Thailand,100.784,13.7234,0,2,7
Thailand,102.742,17.8785,0,16,7
Togo,1.1667,8.0,2,463,7
Tonga,-174.45,-19.7833,4,6,7
TrinidadandTobago,-61.0,11.0,1,17,7
Tunisia,10.5055,33.3549,1,58,7
Turkey,26.5587,41.6757,1,4,7
Turkey,27.9667,39.1,1,20,7
Turkey,28.4278,40.2477,1,10,7
Turkey,28.5377,41.0032,2,8,7
Turkey,28.9833,41.0333,3,8,7
Turkey,28.9833,41.0,1,8,7
Turkey,29.0611,40.1917,2,72,7
Turkey,30.474,36.405,1,4,7
Turkey,30.6956,36.9081,1,112,7
Turkey,34.3778,41.9202,1,20,7
Turkey,35.3764,38.7525,1,38,7
Turkey,35.9765,36.114,1,2,7
Turkey,36.0,37.0,2,8,7
Turkey,36.0142,35.9661,5,12,7
Turkey,36.1142,35.9417,2,52,7
Turkey,37.0875,36.6439,1,85,7
Turkey,37.115,36.7161,1,277,7
Turkey,37.3825,37.0594,1,142,7
Turkey,38.3167,38.3502,3,8,7
Turkey,38.7939,37.1671,1,191,7
Turkey,39.7269,41.005,2,2,7
Turkey,40.6776,40.9633,2,20,7
Turkey,41.3393,37.4247,1,10,7
Turkey,42.1078,38.4011,3,8,7
Turkey,42.4694,37.2497,0,46,7
Turkey,43.7408,37.5744,1,23,7
Turkey,43.803,39.0677,3,4,7
Uganda,30.9599,3.41364,1,50,7
Uganda,31.4839,-0.72,3,2,7
Uganda,31.7909,3.37786,2,47,7
Uganda,32.0622,1.87633,2,46,7
Uganda,34.3311,1.01118,1,4,7
Ukraine,22.7178,48.4392,1,2,7
Ukraine,25.3955,50.5636,2,2,7
Ukraine,30.5167,50.4333,1,1460,7
Ukraine,30.955,50.3527,1,2,7
