Country,Longitude,Latitude,Average_Tone,Mentions,Goldstein
France,2.35992,48.7939,-3,1,7
France,2.43333,45.2,2,6,7
France,2.44533,48.9258,-7,9,7
France,2.54903,48.8537,-5,8,7
France,2.67126,44.5555,-5,1,7
France,2.74443,43.3535,-4,1,7
France,2.91912,48.8193,2,8,7
France,3.39452,47.8425,0,3,7
France,3.42347,46.1283,-4,8,7
France,3.44329,43.281,-1,10,7
France,4.10992,46.0505,-10,5,7
France,4.37332,46.4526,0,4,7
France,5.10924,45.6305,-3,6,7
France,5.72534,45.1998,2,6,7
France,6.59655,49.2801,-1,4,7
France,7.13672,43.5599,-1,16,7
FrenchPolynesia,-149.45,-17.6167,2,8,7
Gambia,-16.5775,13.4531,-4,189,7
Gambia,-16.6983,13.43,-7,24,7
GazaStrip,126.321,8.73308,0,149,7
GazaStrip,34.2311,31.3292,-8,5,7
GazaStrip,34.4411,31.5119,-1,222,7
GazaStrip,34.4835,31.5272,-4,18,7
Georgia,41.6339,41.6423,-3,2,7
Georgia,42.6999,42.2639,4,2,7
Germany,10.1,51.9833,-2,4,7
Germany,10.1333,52.9333,0,2,7
Germany,10.4,49.3,-7,30,7
Germany,10.6333,50.6167,-1,2,7
Germany,10.8333,48.2667,-2,98,7
Germany,10.9833,53.15,2,10,7
Germany,11.0683,49.4478,-2,14,7
Germany,11.45,48.2,1,5,7
Germany,11.5,49.55,-6,55,7
Germany,11.5833,49.6667,0,4,7
Germany,11.5833,53.3833,-5,10,7
Germany,11.75,47.6167,3,10,7
Germany,11.85,48.8167,-4,10,7
Germany,12.1733,49.7314,-8,223,7
Germany,12.2,50.65,-6,27,7
Germany,12.2167,51.4,-5,4,7
Germany,12.35,51.5333,-9,16,7
Germany,12.5,50.7333,-4,2538,7
Germany,12.8833,52.6,-7,140,7
Germany,12.9167,50.8333,-5,5,7
Germany,12.95,50.5667,-11,20,7
Germany,12.9667,48.8333,-3,243,7
Germany,12.9833,47.85,-4,45,7
Germany,13.0667,50.6333,-9,10,7
Germany,13.15,52.4167,0,1,7
Germany,13.3667,52.5167,-2,12,7
Germany,13.4833,48.5833,-5,28,7
Germany,13.9333,50.9667,-2,10,7
Germany,14.25,51.4333,-7,56,7
Germany,14.55,52.35,-1,236,7
Germany,6.65,50.6,-1,10,7
Germany,6.73333,51.45,-3,46,7
Germany,6.96083,49.4047,0,1,7
Germany,7.16667,50.8167,1,10,7
Germany,7.7,50.0833,-3,2,7
Germany,7.73333,52.2667,0,3,7
Germany,7.98333,52.4,-1,37,7
Germany,8.38583,49.0047,-5,124,7
Germany,8.58333,50.4167,-3,10,7
Germany,8.68333,50.1167,-9,118,7
Germany,8.91667,48.3167,-4,115,7
Germany,8.93333,48.4667,-5,416,7
Germany,9.0,51.0,-3,17623,7
Germany,9.0,53.8333,1,11,7
Germany,9.03333,48.4,-3,1,7
Germany,9.18333,47.6667,-2,10,7
Germany,9.36667,51.4,-8,21,7
Germany,9.48333,47.65,6,8,7
Germany,9.5,48.6,-4,2,7
Germany,9.95,52.3167,-3,10,7
Germany,9.96667,52.15,-2,38,7
Ghana,-0.622963,5.34357,-1,60,7
Ghana,-2.25,10.3333,0,8,7
Greece,20.6667,39.75,1,1,7
Greece,21.7428,39.5628,0,1,7
Greece,21.8275,38.3917,-3,6,7
Greece,22.1142,37.0389,-3,2,7
Greece,22.4333,37.0667,1,5,7
Greece,22.5061,41.1194,-3,12,7
Greece,22.8667,37.1167,2,9,7
Greece,22.9503,40.5825,-1,8,7
Greece,23.7333,37.9833,-4,6575,7
Greece,24.0565,37.7144,-4,6,7
Greece,25.95,35.1667,4,460,7
Greece,26.0986,35.2,-5,5,7
Greece,26.1358,38.3678,-4,210,7
Greece,26.1675,41.1806,-6,10,7
Greece,26.25,39.1667,-5,23547,7
Greece,26.5547,39.11,-5,631,7
Greece,26.9833,36.95,-6,1130,7
Greece,27.1711,36.8122,-1,8,7
Greece,29.5936,36.1489,-6,38,7
Guatemala,-89.0,15.65,-5,10,7
Guatemala,-90.5269,14.6211,-1,66,7
Guatemala,-91.5,14.5333,-5,5,7
Guinea-Bissau,-15.5833,11.85,-7,20,7
Haiti,-71.9,18.5,-2,8,7
Haiti,-72.0161,19.6908,-1,10,7
Honduras,-87.2167,14.1,-5,8,7
HongKong,114.083,22.4167,-6,15,7
HongKong,114.133,22.2833,0,78,7
HongKong,114.25,22.1667,-6,5,7
Hungary,17.6615,46.4742,0,1,7
Hungary,19.0833,47.5,-4,9666,7
Hungary,19.8637,46.2884,-4,8,7
Hungary,20.0,47.0,-4,11771,7
Hungary,21.1167,47.0833,-4,13,7
Hungary,21.2833,46.65,-4,5,7
Hungary,21.6333,47.5333,-3,25,7
Iceland,-20.2498,63.4327,0,8,7
Iceland,-21.5936,64.1842,0,8,7
Iceland,-21.95,64.15,-1,65,7
Iceland,-22.25,63.9167,1,30,7
India,70.4667,21.5167,-5,20,7
India,71.25,26.1833,-3,12,7
India,72.8167,20.1833,4,20,7
India,72.9,20.9667,-5,4,7
India,73.3,19.45,-2,6,7
India,73.8667,18.5333,0,26,7
India,73.8833,15.7333,-6,20,7
India,74.0333,15.1667,-3,6,7
India,74.4667,34.3,-3,2,7
India,74.8656,31.6331,-5,27,7
India,74.8667,32.7333,0,404,7
India,75.5167,32.3667,1,6,7
India,75.7667,23.1833,0,12,7
India,76.0,13.5,0,49,7
India,76.6167,28.1833,-5,2,7
India,76.6667,33.9167,-1,136,7
India,76.8333,17.3333,-4,3,7
India,76.9719,29.3925,-5,2,7
India,77.0,20.0,-1,810,7
India,77.0167,28.9833,-1,4,7
India,77.1333,28.6833,-12,6,7
India,77.9667,24.6333,0,4,7
India,78.1333,8.78333,-4,1,7
India,78.3049,24.9038,0,5,7
India,78.3167,30.1167,3,4,7
India,78.5,23.5,-1,2,7
India,78.55,28.5833,-6,1,7
India,78.5822,29.8675,2,4,7
India,78.8333,9.38333,-9,4,7
India,79.0333,29.3167,-2,310,7
India,79.3,9.28333,-5,8,7
India,79.3583,27.0529,-3,52,7
India,79.5,18.0,0,12,7
India,80.2014,13.0722,-3,5,7
India,80.2167,29.5833,-2,12,7
India,80.75,27.25,-4,64,7
India,81.75,21.5,-3,35,7
India,82.7167,18.8167,-3,12,7
India,83.0,19.75,-3,83,7
India,84.2333,20.0667,-3,4,7
India,85.3333,23.35,0,14,7
India,85.3667,24.2,0,10,7
India,85.5167,25.1833,-2,45,7
India,85.5833,21.6333,-3,6,7
India,86.1833,22.8,1,10,7
India,88.3697,22.5697,-1,147,7
India,90.2718,26.399,-8,8,7
India,90.3333,25.5,-6,2,7
India,92.4333,24.8167,-4,8,7
India,92.4667,22.9167,-1,2,7
India,92.7,24.2333,-1,6,7
India,92.7667,24.8667,-4,10,7
India,92.8,24.8167,-4,7,7
Indonesia,103.833,-2.75,-3,8,7
Indonesia,106.741,-6.32528,-3,18,7
Indonesia,106.829,-6.17444,-3,1199,7
Indonesia,107.461,-6.91528,-7,65,7
Indonesia,107.619,-6.90389,-2,10,7
Indonesia,109.183,1.61667,-4,36,7
Indonesia,109.819,-6.955,-2,2,7
Indonesia,110.493,-7.33194,-4,10,7
Indonesia,111.061,-7.32306,-5,10,7
Indonesia,111.392,-7.8204,-3,1,7
Indonesia,112.311,-7.1813,-7,2,7
Indonesia,112.751,-7.24917,1,57,7
Indonesia,120.0,-9.0,-2,76,7
Indonesia,124.845,1.487,-2,10,7
Indonesia,127.3,-0.516667,0,2,7
Indonesia,95.8797,5.2286,-4,10,7
Indonesia,96.3003,4.205,-2,20,7
Indonesia,97.0832,5.1212,-4,23,7
Indonesia,97.2248,5.1157,-4,3,7
Indonesia,97.978,4.2499,-1,4,7
Indonesia,98.4908,3.1001,-4,9,7
Indonesia,99.0,2.0,-4,6857,7
Iran,48.7031,32.1803,0,10,7
Iran,51.2582,34.0239,0,2,7
Iran,51.5211,32.7002,0,10,7
Iran,51.8771,36.1285,-3,2,7
Iran,51.9266,33.4964,-1,2,7
Iran,52.5388,29.6036,0,6,7
Iran,57.7406,28.678,0,10,7
Iran,59.6062,36.297,-3,47,7
Iraq,42.9168,34.923,2,7,7
Iraq,43.1807,36.5085,-6,5,7
Iraq,43.5525,35.0636,-7,2,7
Iraq,43.6386,36.1179,-1,2,7
Iraq,43.6786,34.6158,-3,65,7
Iraq,43.7167,33.3667,-4,141,7
Iraq,44.3922,35.4681,-2,67,7
Iraq,44.3939,33.3386,-3,970,7
Iraq,44.6326,34.8881,-1,2,7
Iraq,44.6437,33.7466,-4,4,7
Iraq,44.95,31.7,0,10,7
Iraq,45.58,35.4224,-1,2,7
Iraq,45.6318,32.3404,-7,7,7
Iraq,45.9679,35.182,-3,2,7
Iraq,47.3,31.75,-5,4,7
Ireland,-6.21139,53.335,1,2,7
Ireland,-6.4575,52.3342,3,5,7
Ireland,-6.47389,52.5867,-2,10,7
Ireland,-6.55778,52.5008,0,1,7
Ireland,-6.59361,53.385,-4,1,7
Ireland,-6.74306,53.8978,-1,6,7
Ireland,-6.96667,54.25,-4,6,7
Ireland,-7.02361,53.4472,0,6,7
Ireland,-7.06639,53.1406,-2,22,7
Ireland,-7.1,53.6128,-5,14,7
Ireland,-7.15278,53.0156,-2,7,7
Ireland,-8.0,54.9167,1,3,7
Ireland,-8.11667,54.65,0,36,7
Ireland,-8.18333,53.6333,-3,7,7
Ireland,-8.25,53.75,8,8,7
Ireland,-8.28333,54.4667,-6,6,7
Ireland,-8.45556,54.7606,-1,1,7
Ireland,-8.58333,51.9667,-1,9,7
Ireland,-8.76667,53.7667,0,20,7
Ireland,-8.89306,54.2517,-1,14,7
Ireland,-8.93333,53.4833,2,5,7
Ireland,-9.71667,52.2667,3,4,7
Israel,34.2846,31.2278,-1,20,7
Israel,34.6118,31.6732,-1,2,7
Israel,34.7444,31.7108,1,12,7
Israel,34.75,31.8667,-2,10,7
Israel,34.755,31.3934,-3,197,7
Israel,34.7667,32.0667,-1,1538,7
Israel,34.8,32.0833,1,6,7
Israel,34.8033,31.9264,-7,2,7
Israel,34.8861,32.035,-1,4,7
Israel,34.8867,32.0114,-1,127,7
Israel,34.8953,31.9514,-5,4,7
Israel,34.9007,32.2927,2,10,7
Israel,34.9158,32.2402,-6,1,7
Israel,34.9281,31.9603,-1,7,7
Israel,34.9315,32.2645,1,16,7
Israel,34.9555,31.8312,-6,24,7
Israel,34.9888,31.7496,-1,8,7
Israel,35.0368,32.3851,-5,4,7
Israel,35.0992,32.5947,-4,2,7
Israel,35.1981,31.7734,0,207,7
Israel,35.2333,31.7667,0,9415,7
Israel,35.4409,32.9878,0,70,7
Israel,35.4778,32.4833,1,7,7
Israel,35.5,32.6667,-1,25,7
Israel,35.5005,32.9656,-4,4,7
Israel,35.5312,32.7922,2,38,7
Israel,35.5928,32.8072,-1,18,7
Italy,11.0,44.75,3,10,7
Italy,11.3333,46.5,-5,2,7
Italy,11.95,36.8333,-3,7,7
Italy,12.1167,42.7167,-1,10,7
Italy,12.2214,46.145,-3,10,7
Italy,12.5,43.0,1,7,7
Italy,12.6167,42.5667,-6,6,7
Italy,12.6167,43.0667,0,34,7
Italy,12.8333,42.8333,-3,8343,7
Italy,13.8833,41.6333,1,10,7
Italy,14.2833,42.2167,0,5,7
Italy,15.4333,38.05,3,6,7
Italy,15.5667,41.2,0,1,7
Italy,15.65,38.1,-7,38,7
Italy,16.1,38.6667,-3,2,7
Italy,9.01361,39.1431,-6,20,7
Jamaica,-76.7428,18.2382,0,8,7
Jamaica,-76.9574,17.9911,3,2,7
Japan,125.0,29.0,0,2,7
Japan,130.6,32.7,-5,7,7
Japan,137.083,37.1,0,3,7
Japan,137.15,35.4667,0,2,7
Japan,140.1,36.2,-1,634,7
Japan,141.0,39.0,-5,1,7
Japan,143.717,43.9333,3,6,7
Japan,144.25,44.0667,2,8,7
Jersey,-2.20556,49.2267,-2,8,7
Jordan,35.7047,31.1847,2,2,7
Jordan,36.8153,31.8327,-3,183,7
Kazakhstan,51.8833,47.1167,0,1,7
Kazakhstan,60.35,48.4,-1,5,7
Kazakhstan,68.4167,40.95,-2,2,7
Kazakhstan,71.4278,51.1811,2,6,7
Kazakhstan,72.9203,42.9131,-2,5,7
Kenya,36.0667,-0.283333,0,12,7
Kenya,36.75,-1.26667,-1,2,7
Kenya,36.7768,-1.85238,-5,2,7
Kenya,36.8167,-1.28333,-3,938,7
Kenya,36.9476,-0.420132,-4,42,7
Kenya,40.25,-0.5,-5,16,7
Kenya,40.25,1.0,-5,50,7
Kiribati,173.0,1.4167,-2,47,7
Kuwait,48.0761,29.3339,-2,18,7
Laos,103.167,19.45,-1,4,7
Laos,105.0,18.0,-4,67,7
Latvia,24.1,56.95,0,19,7
Lebanon,35.3689,33.5631,-1,19,7
Lebanon,35.7753,33.8861,-3,2,7
Lebanon,35.8389,33.5281,-1,12,7
Lebanon,35.8678,34.4469,-1,22,7
Lebanon,36.0797,34.5428,-2,192,7
Lebanon,36.2186,34.0003,-5,16,7
Lebanon,36.3239,34.6231,1,9,7
